"quadrat_id","species_ids"
"2024-CEV3-20240602","[]"
"CBN-PdlC-A1-20130807","[]"
"CBN-PdlC-A1-20130903","[1722444]"
"CBN-PdlC-A1-20140721","[]"
"CBN-PdlC-A1-20140811","[1392608, 1412857]"
"CBN-PdlC-A1-20140901","[]"
"CBN-PdlC-A1-20150701","[]"
"CBN-PdlC-A1-20150720","[]"
"CBN-PdlC-A1-20150831","[1394641, 1742052]"
"CBN-PdlC-A1-20160705","[1360299]"
"CBN-PdlC-A1-20160726","[1394641]"
"CBN-PdlC-A1-20170816","[1395974]"
"CBN-PdlC-A1-20170906","[]"
"CBN-PdlC-A1-20180702","[]"
"CBN-PdlC-A1-20180815","[1398824]"
"CBN-PdlC-A1-20180905","[1356399]"
"CBN-PdlC-A1-20190701","[1398824, 1743465]"
"CBN-PdlC-A1-20190722","[1393946, 1396869]"
"CBN-PdlC-A1-20190812","[]"
"CBN-PdlC-A1-20190909","[1362745]"
"CBN-PdlC-A1-20200629","[1701831, 1722437]"
"CBN-PdlC-A1-20200722","[1549015]"
"CBN-PdlC-A1-20200812","[]"
"CBN-PdlC-A2-20130807","[1396869]"
"CBN-PdlC-A2-20130903","[1394613, 1396471, 1396869, 1722444, 1743924]"
"CBN-PdlC-A2-20140721","[1363741]"
"CBN-PdlC-A2-20140901","[1395974]"
"CBN-PdlC-A2-20150720","[]"
"CBN-PdlC-A2-20150810","[1412857]"
"CBN-PdlC-A2-20150831","[1396253, 1412857]"
"CBN-PdlC-A2-20160705","[1394336, 1394613, 1743924]"
"CBN-PdlC-A2-20160726","[1393200, 1396869, 1743337]"
"CBN-PdlC-A2-20170816","[1393200, 1394911, 1395807]"
"CBN-PdlC-A2-20180702","[1355992, 1357988, 1361079, 1396417, 1396869, 1397942, 1502503, 1503192, 1722437, 1722444, 1737655, 1743396, 1743924]"
"CBN-PdlC-A2-20180723","[1393200, 1396869, 1502503]"
"CBN-PdlC-A2-20180815","[1743396]"
"CBN-PdlC-A2-20180905","[1359511, 1412857, 1722444, 1743971]"
"CBN-PdlC-A2-20190701","[]"
"CBN-PdlC-A2-20190722","[1361079, 1396869, 1722437]"
"CBN-PdlC-A2-20190812","[1396869]"
"CBN-PdlC-A2-20190909","[1412857, 1722437]"
"CBN-PdlC-A2-20200629","[]"
"CBN-PdlC-A2-20200722","[1390690, 1396869]"
"CBN-PdlC-A2-20200812","[1396869, 1502503]"
"CBN-PdlC-A3-20130807","[1395807]"
"CBN-PdlC-A3-20130903","[1392608]"
"CBN-PdlC-A3-20140721","[1393200]"
"CBN-PdlC-A3-20140811","[1392608]"
"CBN-PdlC-A3-20140901","[1412857]"
"CBN-PdlC-A3-20150701","[]"
"CBN-PdlC-A3-20150720","[]"
"CBN-PdlC-A3-20150810","[1393200]"
"CBN-PdlC-A3-20150831","[1392608, 1393200, 1394857, 1398569, 1722444]"
"CBN-PdlC-A3-20160705","[1397535, 1412857]"
"CBN-PdlC-A3-20160726","[1393200, 1393824]"
"CBN-PdlC-A3-20170816","[1393619, 1394643, 1412857]"
"CBN-PdlC-A3-20170906","[1396869]"
"CBN-PdlC-A3-20180702","[]"
"CBN-PdlC-A3-20180723","[1393200]"
"CBN-PdlC-A3-20180815","[]"
"CBN-PdlC-A3-20180905","[1412857]"
"CBN-PdlC-A3-20190701","[1743913]"
"CBN-PdlC-A3-20190722","[1357577, 1412857]"
"CBN-PdlC-A3-20190812","[]"
"CBN-PdlC-A3-20190909","[1392608, 1412857, 1742052]"
"CBN-PdlC-A3-20200629","[]"
"CBN-PdlC-A3-20200722","[]"
"CBN-PdlC-A3-20200812","[1412857]"
