"quadrat_id","species_ids"
"2024-CEV3-20240602","[1395990, 1363901, 1360187, 1360193, 1360208, 1360307]"
"CBN-PdlC-A1-20130807","[1396471, 1396471, 1397468, 1396471, 1742052, 1396185, 1396471, 1743924, 1361077, 1392608]"
"CBN-PdlC-A1-20130903","[1396869, 1396857, 1392626, 1742052, 1392608, 1394336, 1396417, 1701831, 1722444]"
"CBN-PdlC-A1-20140721","[1390641, 1395718, 1743924, 1396869]"
"CBN-PdlC-A1-20140811","[1412857, 1390793, 1412857, 1395974, 1743913, 1392608, 1743913, 1392608, 1392608]"
"CBN-PdlC-A1-20140901","[1392608, 1741767, 1395063, 1358496, 1392608, 1392608, 1361091]"
"CBN-PdlC-A1-20150701","[1396144, 1391503, 1392608, 1396464]"
"CBN-PdlC-A1-20150720","[1397524, 1397535, 1743304, 1355993, 1392608]"
"CBN-PdlC-A1-20150831","[1742052, 1519650, 1393824, 1742052, 1398824, 1360299, 1392608, 1392611]"
"CBN-PdlC-A1-20160705","[1394911, 1394540, 1390846, 1412857, 1359342, 1360299, 1392608]"
"CBN-PdlC-A1-20160726","[1394908, 1397046, 1549015, 1394641, 1742052, 1392608]"
"CBN-PdlC-A1-20170816","[1742052, 1742052, 1742052, 1412857, 1395974, 1363741, 1392608]"
"CBN-PdlC-A1-20170906","[1394540, 1743971, 1426085, 1390898, 1359511, 1391331, 1396869, 1742052, 1412857, 1394336, 1394613, 1743913, 1743924, 1356359, 1390846, 1392608, 1394840, 1722437, 1741834, 1390846, 1664563]"
"CBN-PdlC-A1-20180702","[1397524, 1398824, 1398824, 1361382, 1398824]"
"CBN-PdlC-A1-20180815","[]"
"CBN-PdlC-A1-20180905","[1363741, 1359835, 1356399, 1412857]"
"CBN-PdlC-A1-20190701","[1701506, 1743465, 1355992, 1357988, 1359945, 1361079, 1391511, 1396417, 1502503, 1722437, 1743396, 1743924, 1355992, 1743924, 1394613, 1722437, 1722444, 1743913, 1743924, 1395974, 1398824, 1398824]"
"CBN-PdlC-A1-20190722","[1395990, 1355992, 1361079, 1362348, 1396869, 1502503, 1741834, 1743924, 1396869, 1396869, 1360981, 1512231, 1390846, 1394613, 1743913, 1743924, 1396417]"
"CBN-PdlC-A1-20190812","[1743971, 1628790, 1392608, 1390846, 1396869, 1390846, 1396869, 1360299]"
"CBN-PdlC-A1-20190909","[1390966, 1395974, 1392608, 1392608]"
"CBN-PdlC-A1-20200629","[1355992, 1394336, 1396417, 1722444, 1743924, 1355992, 1361079, 1390846, 1394336, 1394565, 1396417, 1722437, 1722444, 1743396, 1743924, 1361079, 1396417, 1398816, 1399096, 1701831, 1722437, 1743913, 1361079, 1399096, 1722437, 1743913, 1743924]"
"CBN-PdlC-A1-20200722","[1742052, 1392534, 1392553, 1549015, 1392549, 1549015, 1742052, 1412857, 1392608, 1392608, 1512231, 1396417, 1722437, 1722444]"
"CBN-PdlC-A1-20200812","[1495503, 1355992, 1355993]"
"CBN-PdlC-A2-20130807","[1361079, 1390785, 1396471, 1396869, 1361079, 1397468, 1412857, 1741880, 1360591, 1355992, 1356669, 1361079, 1390846, 1393314, 1396471, 1396869, 1701831, 1743247, 1743924, 1356370, 1397468, 1359921, 1388915, 1412857, 1390846, 1396869, 1356370, 1396737, 1396737]"
"CBN-PdlC-A2-20130903","[1396471, 1396869, 1394895, 1395974, 1396737, 1394613, 1722444, 1743913, 1743924, 1356370, 1395974]"
"CBN-PdlC-A2-20140721","[1356442, 1396737, 1356370, 1743337, 1390846, 1396737, 1396869, 1743913]"
"CBN-PdlC-A2-20140901","[1395990, 1412857, 1742052, 1394322, 1394322, 1395974, 1394895, 1356370, 1396471]"
"CBN-PdlC-A2-20150720","[1394999, 1397528, 1394540, 1412857, 1396094, 1356356, 1395974]"
"CBN-PdlC-A2-20150810","[1412857, 1412857, 1395974, 1359723]"
"CBN-PdlC-A2-20150831","[1742052, 1412857, 1395974, 1392535, 1412857, 1412857, 1356370, 1743924, 1395974]"
"CBN-PdlC-A2-20160705","[1394322, 1362331, 1412857, 1393314, 1392388, 1394336, 1396869, 1398816, 1503192, 1722444, 1743913, 1743924, 1743422, 1394336, 1394613, 1743924, 1743337, 1361079, 1393314, 1394336, 1396471, 1395974, 1741805, 1393314, 1502503]"
"CBN-PdlC-A2-20160726","[1393200, 1412857, 1741880, 1743913, 1396869, 1741706, 1743924, 1396869]"
"CBN-PdlC-A2-20170816","[1742052, 1393200, 1412857, 1742052, 1396869, 1395974, 1361079]"
"CBN-PdlC-A2-20180702","[1396869, 1722437, 1722444, 1743913, 1398824, 1394336, 1396869, 1722437, 1722444, 1743913, 1743924, 1395974, 1356370, 1394336, 1396869, 1398816, 1722437, 1722444, 1743913, 1743924, 1355992, 1357988, 1394336, 1394613, 1743396, 1743924, 1395974, 1396417, 1722444]"
"CBN-PdlC-A2-20180723","[1396869, 1393200, 1393200, 1391331, 1359162, 1396869, 1502503]"
"CBN-PdlC-A2-20180815","[1363741, 1364038, 1356370, 1396869, 1396869]"
"CBN-PdlC-A2-20180905","[1396857, 1396869, 1410243, 1361079, 1743924, 1394336, 1412857, 1396869, 1743913, 1743924, 1394613, 1743913, 1743924, 1356871, 1357988, 1392388, 1394336, 1396417, 1396869, 1478563, 1503192, 1722444, 1743396, 1743913, 1743924]"
"CBN-PdlC-A2-20190701","[1737655, 1395974, 1395974, 1398824, 1392388, 1722444, 1743924]"
