"quadrat_id","species_ids"
"2024-CEV3-20240602","[1395117]"
"CBN-PdlC-A1-20130807","[1396471, 1397439, 1738641, 1392608]"
"CBN-PdlC-A1-20130903","[1396974, 1390641, 1393939, 1396417]"
"CBN-PdlC-A1-20140721","[1363741, 1388766, 1363741, 1390846, 1412857, 1722444]"
"CBN-PdlC-A1-20140811","[1393824, 1396974, 1418612, 1519650, 1397528, 1519650, 1363945]"
"CBN-PdlC-A1-20140901","[1519650, 1646497, 1398824]"
"CBN-PdlC-A1-20150701","[1396417]"
"CBN-PdlC-A1-20150720","[1394540, 1393824, 1397528, 1396850]"
"CBN-PdlC-A1-20150831","[1519650, 1393824, 1412857, 1355993, 1360299, 1392608]"
"CBN-PdlC-A1-20160705","[1358463, 1398167, 1389771]"
"CBN-PdlC-A1-20160726","[1392608]"
"CBN-PdlC-A1-20170816","[1393679, 1519650, 1363741, 1737565]"
"CBN-PdlC-A1-20170906","[]"
"CBN-PdlC-A1-20180702","[1363407, 1398824, 1721729]"
"CBN-PdlC-A1-20180815","[]"
"CBN-PdlC-A1-20180905","[1646497, 1412857, 1646497, 1741564]"
"CBN-PdlC-A1-20190701","[1357130, 1393771, 1363413]"
"CBN-PdlC-A1-20190722","[]"
"CBN-PdlC-A1-20190812","[]"
"CBN-PdlC-A1-20190909","[1364024, 1391331, 1356359, 1398253, 1394655]"
"CBN-PdlC-A1-20200629","[]"
"CBN-PdlC-A1-20200722","[1394540, 1549015, 1390690, 1361402, 1396417]"
"CBN-PdlC-A1-20200812","[]"
"CBN-PdlC-A2-20130807","[1396857]"
"CBN-PdlC-A2-20130903","[1397380, 1424250, 1360268]"
"CBN-PdlC-A2-20140721","[1363741, 1743645, 1744190]"
"CBN-PdlC-A2-20140901","[]"
"CBN-PdlC-A2-20150720","[1394540, 1359665, 1392767]"
"CBN-PdlC-A2-20150810","[1394540, 1397528, 1357608, 1412857, 1395974, 1397528]"
"CBN-PdlC-A2-20150831","[1412857, 1397528, 1397528]"
"CBN-PdlC-A2-20160705","[1529289, 1390846]"
"CBN-PdlC-A2-20160726","[1395868]"
"CBN-PdlC-A2-20170816","[1391331, 1395990, 1395807, 1397528, 1361158]"
"CBN-PdlC-A2-20180702","[1390846, 1359650, 1361158, 1743913]"
"CBN-PdlC-A2-20180723","[1396869, 1396869, 1397528]"
"CBN-PdlC-A2-20180815","[1397528, 1392745, 1356370]"
"CBN-PdlC-A2-20180905","[1396869, 1360070, 1397528, 1412857, 1361158, 1390846, 1743913, 1396737]"
"CBN-PdlC-A2-20190701","[1361158]"
"CBN-PdlC-A2-20190722","[1743913, 1412857, 1646497]"
"CBN-PdlC-A2-20190812","[1653859, 1361158]"
"CBN-PdlC-A2-20190909","[1394789, 1395990, 1399096, 1478563, 1395990, 1743913]"
"CBN-PdlC-A2-20200629","[1399096, 1741805]"
"CBN-PdlC-A2-20200722","[1442193, 1397528]"
"CBN-PdlC-A2-20200812","[1359511, 1361158, 1390846]"
"CBN-PdlC-A3-20130807","[1394866, 1412857, 1397528]"
"CBN-PdlC-A3-20130903","[]"
"CBN-PdlC-A3-20140721","[1360783]"
"CBN-PdlC-A3-20140811","[1412857, 1395807]"
"CBN-PdlC-A3-20140901","[1412857, 1396733]"
"CBN-PdlC-A3-20150701","[1412857]"
"CBN-PdlC-A3-20150720","[1512231, 1396107]"
"CBN-PdlC-A3-20150810","[1356042, 1412857, 1394866, 1412857, 1412857, 1363741]"
"CBN-PdlC-A3-20150831","[1412857, 1742052, 1394643]"
"CBN-PdlC-A3-20160705","[1412857, 1664563]"
"CBN-PdlC-A3-20160726","[1397524, 1397528, 1697384, 1664563]"
"CBN-PdlC-A3-20170816","[1394643, 1412857, 1412857, 1742052, 1363741, 1393771, 1412857]"
"CBN-PdlC-A3-20170906","[1394366, 1394866]"
"CBN-PdlC-A3-20180702","[1399772, 1398824]"
"CBN-PdlC-A3-20180723","[1397565, 1412857, 1397565]"
"CBN-PdlC-A3-20180815","[1412857, 1519650]"
"CBN-PdlC-A3-20180905","[1394866, 1412857]"
"CBN-PdlC-A3-20190701","[1728575, 1743913, 1363741, 1394360]"
"CBN-PdlC-A3-20190722","[1628790, 1412857]"
"CBN-PdlC-A3-20190812","[]"
"CBN-PdlC-A3-20190909","[1412857, 1512231]"
"CBN-PdlC-A3-20200629","[1390846, 1737422]"
"CBN-PdlC-A3-20200722","[1394540, 1397528, 1697384, 1412857]"
"CBN-PdlC-A3-20200812","[1412857, 1394540, 1512231, 1697384, 1412857, 1512231]"
"CBN-PdlC-A4-20130807","[]"
"CBN-PdlC-A4-20130903","[1392608, 1360591]"
"CBN-PdlC-A4-20140811","[1393824, 1394999, 1396733, 1482204, 1393824, 1393200, 1396733, 1395190]"
"CBN-PdlC-A4-20140901","[1396185]"
"CBN-PdlC-A4-20150701","[1392608, 1360591]"
"CBN-PdlC-A4-20150810","[1363945, 1363741, 1360591, 1646703]"
"CBN-PdlC-A4-20150831","[1393824, 1389771, 1742053, 1395805, 1360591, 1646703]"
"CBN-PdlC-A4-20160705","[1390846, 1394999, 1646703]"
"CBN-PdlC-A4-20160726","[1393824, 1392608, 1361382, 1393224, 1359511, 1363741, 1412857]"
"CBN-PdlC-A4-20170816","[1653859, 1519650]"
"CBN-PdlC-A4-20170906","[1394999, 1360591, 1390898, 1360591]"
"CBN-PdlC-A4-20180702","[1359665]"
"CBN-PdlC-A4-20180723","[]"
"CBN-PdlC-A4-20180815","[1646703]"
"CBN-PdlC-A4-20180905","[1412857, 1389705]"
"CBN-PdlC-A4-20190701","[1363407]"
"CBN-PdlC-A4-20190722","[1393824, 1743299, 1743984, 1646703]"
"CBN-PdlC-A4-20190812","[1361914, 1743984]"
"CBN-PdlC-A4-20190909","[1360591, 1360591, 1397475]"
"CBN-PdlC-A4-20200629","[1390846, 1741903]"
"CBN-PdlC-A4-20200722","[1393200, 1397475, 1646703, 1743984, 1646703]"
"CBN-PdlC-A4-20200812","[1396733, 1646703, 1743984, 1646703, 1743984]"
"CBN-PdlC-A5-20130807","[1738627, 1392767, 1394540, 1418211, 1646703, 1743984, 1418211]"
"CBN-PdlC-A5-20130903","[1389329, 1392767, 1741706, 1393225, 1743984, 1360110, 1741706]"
"CBN-PdlC-A5-20140721","[1424208, 1363741, 1361382, 1402995, 1360591, 1397475, 1743984, 1359665, 1392767, 1590997]"
"CBN-PdlC-A5-20140811","[1395807, 1741706, 1363741]"
"CBN-PdlC-A5-20150701","[1359665, 1392767]"
"CBN-PdlC-A5-20150831","[1609716, 1646703, 1360591, 1646703]"
"CBN-PdlC-A5-20160705","[1495503, 1363741, 1397475, 1397475, 1646703, 1743984, 1394360]"
"CBN-PdlC-A5-20160726","[1393824, 1363741]"
"CBN-PdlC-A5-20170816","[1743299, 1360591, 1389028, 1743984, 1743984]"
"CBN-PdlC-A5-20170906","[1361382, 1390846, 1363426]"
"CBN-PdlC-A5-20180815","[1388915, 1360826, 1388915, 1364072, 1424895]"
"CBN-PdlC-A5-20180905","[1363741, 1363426, 1654153, 1394360]"
"CBN-PdlC-A5-20190909","[1393810]"
"CBN-PdlC-A5-20200722","[]"
"CBN-PdlC-A6-20130807","[1646703, 1396974, 1646703, 1395190, 1646703, 1395190]"
"CBN-PdlC-A6-20130903","[1646703, 1743984, 1646703, 1360591, 1395870, 1360591, 1646703, 1646703, 1397475]"
"CBN-PdlC-A6-20140630","[1360591, 1393564]"
"CBN-PdlC-A6-20140721","[1360591, 1360591, 1743984, 1360591, 1360591, 1646703, 1743984, 1394540]"
"CBN-PdlC-A6-20140901","[1646703, 1646703, 1360591, 1646703, 1389028, 1646703, 1743984, 1741564, 1389028, 1646703]"
"CBN-PdlC-A6-20150701","[1360591, 1393824]"
"CBN-PdlC-A6-20150810","[1646703, 1360591, 1397475, 1646703, 1397528, 1512231]"
"CBN-PdlC-A6-20150831","[1360591, 1397475, 1646703, 1743984, 1360591, 1395805, 1646703, 1360591, 1397475, 1646703, 1646703]"
"CBN-PdlC-A6-20160705","[1360591, 1397475, 1360591, 1646703, 1396974, 1397475, 1646703, 1360070, 1360591, 1393824, 1395870, 1397528, 1495503, 1646703]"
"CBN-PdlC-A6-20160726","[1741661, 1397475, 1646703, 1360591, 1741661, 1397475, 1397528, 1646703]"
"CBN-PdlC-A6-20170816","[1360591, 1743299, 1743984, 1743299, 1743984, 1397868]"
"CBN-PdlC-A6-20170906","[1360591, 1396974, 1743299]"
"CBN-PdlC-A6-20180702","[1390846]"
"CBN-PdlC-A6-20180723","[1360591, 1392631]"
"CBN-PdlC-A6-20180815","[1646703, 1360591, 1395990]"
"CBN-PdlC-A6-20180905","[1360591]"
"CBN-PdlC-A6-20190701","[1743984, 1360591, 1357130, 1360591]"
"CBN-PdlC-A6-20190722","[1743299, 1743984, 1356589]"
"CBN-PdlC-A6-20190812","[1360591, 1395862, 1396857, 1741624, 1360591, 1397475, 1742052, 1359506, 1741624]"
"CBN-PdlC-A6-20190909","[1360591, 1396185, 1646703, 1394322, 1394322, 1397475, 1743984, 1741706]"
"CBN-PdlC-A6-20200722","[1646703, 1395990, 1646703]"
"CBN-PdlC-A6-20200812","[1359511, 1363741]"
"CBN-PdlC-B1-20130807","[1390639, 1392608, 1396733, 1398569, 1355992, 1395990, 1396733]"
"CBN-PdlC-B1-20130903","[1355992, 1355993, 1392608, 1392608, 1355992]"
"CBN-PdlC-B1-20140721","[1388766, 1390898]"
"CBN-PdlC-B1-20140811","[1391755, 1519650, 1396733, 1393200, 1396733, 1392608, 1396733, 1396733]"
"CBN-PdlC-B1-20140901","[1393939, 1392608, 1393200, 1361382, 1360299, 1390690, 1392608, 1737565, 1738592, 1360299]"
"CBN-PdlC-B1-20150701","[]"
"CBN-PdlC-B1-20150720","[1397524, 1399923]"
"CBN-PdlC-B1-20150810","[1396733, 1399923, 1363945, 1392608, 1392608, 1363945, 1392608]"
"CBN-PdlC-B1-20150831","[1390793, 1390883, 1391120, 1389771]"
"CBN-PdlC-B1-20160705","[1355992]"
"CBN-PdlC-B1-20160726","[1395993, 1396737, 1737565, 1355992, 1359632]"
"CBN-PdlC-B1-20170816","[1391120]"
"CBN-PdlC-B1-20170906","[1667816, 1741564]"
"CBN-PdlC-B1-20180702","[1398824, 1361382, 1398824]"
"CBN-PdlC-B1-20180723","[1392767, 1393939, 1395718]"
"CBN-PdlC-B1-20180815","[]"
"CBN-PdlC-B1-20180905","[1395990, 1412857, 1393314, 1478563, 1394866, 1664563]"
"CBN-PdlC-B1-20190701","[1398824, 1664563, 1399772]"
"CBN-PdlC-B1-20190722","[1426085, 1361382, 1363741, 1396733, 1743463]"
"CBN-PdlC-B1-20190812","[1363741, 1355992]"
"CBN-PdlC-B1-20190909","[1358010, 1364024, 1396733, 1741767, 1392608, 1392608, 1737565]"
"CBN-PdlC-B1-20200629","[1363741, 1741564]"
"CBN-PdlC-B1-20200722","[1424895, 1396733]"
"CBN-PdlC-B1-20200812","[1398569, 1396857, 1622908, 1355992, 1363992]"
"CBN-PdlC-B2-20130807","[1397528, 1737565, 1360299, 1392608, 1355992, 1392608]"
"CBN-PdlC-B2-20130903","[1393312, 1363945, 1392608, 1393225, 1356129, 1738870, 1392608]"
"CBN-PdlC-B2-20140721","[1355992, 1425224]"
"CBN-PdlC-B2-20140811","[1396869, 1399923, 1392608, 1667408, 1397382, 1392608, 1667464, 1392608, 1392612]"
"CBN-PdlC-B2-20140901","[1361823, 1363945, 1392608, 1392608]"
"CBN-PdlC-B2-20150701","[1355992, 1391810, 1355992, 1363992]"
"CBN-PdlC-B2-20150720","[]"
"CBN-PdlC-B2-20150810","[1519650, 1622901, 1722444, 1398644, 1361823, 1399923]"
"CBN-PdlC-B2-20150831","[1398569, 1394540, 1396869, 1392608, 1426085]"
"CBN-PdlC-B2-20160705","[]"
"CBN-PdlC-B2-20160726","[1397548, 1355992, 1360299, 1392608, 1418211, 1427744]"
"CBN-PdlC-B2-20170816","[1355992, 1390914, 1396307]"
"CBN-PdlC-B2-20170906","[1741564, 1359511, 1389329, 1741706]"
"CBN-PdlC-B2-20180702","[1363741, 1394360, 1355992, 1394828]"
"CBN-PdlC-B2-20180723","[1390874, 1519650, 1741706]"
"CBN-PdlC-B2-20180815","[1355992]"
"CBN-PdlC-B2-20180905","[1394282, 1390898, 1355992, 1389329, 1741706]"
"CBN-PdlC-B2-20190701","[1395974, 1394540]"
"CBN-PdlC-B2-20190722","[1396869, 1739015, 1742050]"
"CBN-PdlC-B2-20190812","[1355992]"
"CBN-PdlC-B2-20190909","[1397548, 1355992, 1741706]"
"CBN-PdlC-B2-20200629","[1361148, 1361528]"
"CBN-PdlC-B2-20200722","[1722437, 1394540]"
"CBN-PdlC-B2-20200812","[1396869, 1397103, 1741767, 1355992, 1667464]"
"CBN-PdlC-B3-20130807","[1397468, 1737656]"
"CBN-PdlC-B3-20130903","[]"
"CBN-PdlC-B3-20140721","[1363741]"
"CBN-PdlC-B3-20140811","[1396869, 1393824, 1363741, 1393824, 1394540]"
"CBN-PdlC-B3-20140901","[1744842, 1397528]"
"CBN-PdlC-B3-20150701","[1399772, 1361382]"
"CBN-PdlC-B3-20150810","[1622901]"
"CBN-PdlC-B3-20150831","[1388766, 1482204, 1395531, 1519650, 1361382, 1393771]"
"CBN-PdlC-B3-20160705","[1390846, 1363741, 1394540, 1394911, 1519650, 1361382]"
"CBN-PdlC-B3-20160726","[1396733, 1391331, 1363741]"
