"quadrat_id","species_ids"
"2024-CEV3-20240602","[1360187, 1360193, 1360208]"
"CBN-PdlC-A1-20130807","[1396471, 1396471, 1396471, 1396471, 1743924]"
"CBN-PdlC-A1-20130903","[1392626, 1742052, 1392608, 1394336, 1396417, 1722444]"
"CBN-PdlC-A1-20140721","[1395718, 1743924, 1396869]"
"CBN-PdlC-A1-20140811","[1412857, 1412857, 1392608, 1743913, 1392608]"
"CBN-PdlC-A1-20140901","[1392608, 1395063, 1358496, 1392608, 1392608]"
"CBN-PdlC-A1-20150701","[1391503, 1392608]"
"CBN-PdlC-A1-20150720","[1397524, 1392608]"
"CBN-PdlC-A1-20150831","[1742052, 1393824, 1742052, 1392608]"
"CBN-PdlC-A1-20160705","[1390846]"
"CBN-PdlC-A1-20160726","[1397046, 1392608]"
"CBN-PdlC-A1-20170816","[1742052, 1742052, 1412857, 1395974, 1392608]"
"CBN-PdlC-A1-20170906","[1743971, 1426085, 1391331, 1742052, 1394336, 1394613, 1743913, 1743924, 1390846, 1722437, 1741834, 1390846, 1664563]"
"CBN-PdlC-A1-20180702","[1397524, 1398824]"
"CBN-PdlC-A1-20180815","[]"
"CBN-PdlC-A1-20180905","[1412857]"
"CBN-PdlC-A1-20190701","[1743465, 1355992, 1357988, 1396417, 1722437, 1743924, 1355992, 1394613, 1722437, 1722444, 1743913, 1743924, 1395974, 1398824, 1398824]"
"CBN-PdlC-A1-20190722","[1395990, 1355992, 1396869, 1741834, 1743924, 1396869, 1394613, 1743913, 1743924]"
"CBN-PdlC-A1-20190812","[1743971, 1392608, 1390846, 1396869, 1396869]"
"CBN-PdlC-A1-20190909","[1390966, 1392608, 1392608]"
"CBN-PdlC-A1-20200629","[1394336, 1396417, 1722444, 1743924, 1355992, 1361079, 1390846, 1394336, 1394565, 1396417, 1722437, 1722444, 1743396, 1743924, 1361079, 1396417, 1398816, 1399096, 1701831, 1722437, 1743913, 1361079, 1399096, 1722437, 1743913]"
