"quadrat_id","species_ids"
"2024-CEV3-20240602","[1394636, 1392608, 1397466, 1362443, 1391596, 1738042, 1395045, 1396481, 1397461, 1392598, 1360187, 1360193, 1397516, 1358213, 1360203, 1362363, 1395101]"
"CBN-PdlC-A1-20130807","[1396471, 1722407, 1519650, 1391313, 1392767, 1396471, 1394641, 1742052, 1742052, 1741624, 1391869, 1396471, 1396733, 1396869, 1622908, 1743924, 1361273, 1390677, 1412857, 1742052, 1359423, 1360981, 1390677, 1399677, 1362331, 1519650, 1355992]"
"CBN-PdlC-A1-20130903","[1392241, 1392407, 1392632, 1394540, 1396030, 1397468, 1519650, 1742052, 1743465, 1393939, 1396857, 1396869, 1396857, 1390793, 1392407, 1358197, 1389368, 1742052, 1395974, 1360414, 1741601, 1392608, 1737565, 1392767, 1359282, 1393618, 1396417, 1492664, 1722444, 1737494, 1743396, 1392608]"
"CBN-PdlC-A1-20140721","[1363741, 1390846, 1363741, 1363741, 1390846, 1393314, 1361382, 1363741, 1390793, 1363741, 1361382, 1355992, 1361079, 1722444, 1743924, 1390846, 1390846, 1363741, 1388766, 1390846, 1396869, 1441034, 1478563]"
"CBN-PdlC-A1-20140811","[1393564, 1393824, 1519650, 1390793, 1396974, 1397528, 1393824, 1395990, 1396733, 1362331, 1395990, 1412857, 1412857, 1397528, 1395974, 1390793, 1418612, 1395974, 1356359, 1418612, 1519650, 1395974, 1743913, 1392608, 1396733]"
"CBN-PdlC-A1-20140901","[1742052, 1558164, 1558164, 1393939, 1396843, 1397513, 1737507, 1356359, 1390793, 1397485, 1397485, 1358010, 1395993, 1395718, 1558164, 1395974, 1356419, 1362293, 1392608, 1394848, 1395063, 1741767, 1358627, 1361091, 1392608]"
"CBN-PdlC-A1-20150701","[1395718, 1390639, 1412857, 1394322, 1398167, 1391503, 1398824, 1396464]"
"CBN-PdlC-A1-20150720","[1391331, 1363741, 1396253, 1396869, 1397535, 1743971, 1391331, 1392566, 1394540, 1391312, 1392767, 1397500, 1390846, 1394641, 1742053, 1412857, 1397528, 1400096, 1697384, 1742180, 1399677, 1359342, 1360654, 1398824, 1355993, 1667464, 1361384]"
"CBN-PdlC-A1-20150831","[1394371, 1519650, 1519650, 1392626, 1393824, 1737491, 1742052, 1390874, 1412857, 1519650, 1397528, 1361389, 1390793, 1412857, 1361127, 1398569, 1390051, 1363550, 1398824]"
"CBN-PdlC-A1-20160705","[1394911, 1389346, 1390846, 1393314, 1396417, 1478563, 1412857, 1396417, 1651363, 1398167, 1737669, 1393771, 1495503, 1394866, 1664563]"
"CBN-PdlC-A1-20160726","[1391331, 1392553, 1397046, 1397535, 1397046, 1397535, 1549015, 1390793, 1394641, 1519650, 1361389, 1398167, 1412857, 1519650, 1743635, 1398824, 1389771, 1392608, 1737565]"
"CBN-PdlC-A1-20170816","[1558164, 1395990, 1364025, 1389815, 1391331, 1742052, 1742052, 1390793, 1721729, 1737693, 1393340, 1390793, 1390677, 1742052, 1414365, 1363741, 1395974, 1361091, 1363327, 1390093, 1392608]"
"CBN-PdlC-A1-20170906","[1394540, 1519650, 1361402, 1390898, 1396869, 1741706, 1390846, 1390874, 1742052, 1743913, 1390846, 1396417, 1742053, 1359521, 1361576, 1361617, 1390846, 1394864, 1396417, 1478563, 1722437, 1390846, 1721729, 1394840, 1741564]"
"CBN-PdlC-A1-20180702","[1391331, 1397524, 1397535, 1398824, 1721729, 1397524, 1357130, 1394360, 1390846, 1363550, 1398824, 1701831, 1361382, 1363413, 1398824, 1398824]"
"CBN-PdlC-A1-20180815","[1394554, 1402995, 1363741, 1359511, 1359511, 1728575, 1393224, 1361382, 1402995, 1396417]"
"CBN-PdlC-A1-20180905","[1391331, 1394554, 1519650, 1359511, 1397497, 1396057, 1651162, 1363274, 1391331, 1357130, 1357577, 1412857, 1356399, 1425990, 1394850]"
"CBN-PdlC-A1-20190701","[1397524, 1355992, 1361079, 1390898, 1390934, 1393946, 1394336, 1396869, 1503192, 1722437, 1722444, 1737655, 1743913, 1743924, 1359665, 1394360, 1397524, 1741600, 1389329, 1664563, 1393771, 1741600, 1359423, 1396417, 1396869, 1722437, 1722444, 1737494, 1743913, 1743924, 1398824, 1743913, 1398824, 1398824]"
"CBN-PdlC-A1-20190722","[1391313, 1395990, 1505455, 1743924, 1396733, 1512231, 1390846, 1396869, 1701831, 1743924, 1390872, 1356356, 1396869, 1743913, 1743645, 1357427, 1357817, 1390846, 1720959, 1743913, 1392626, 1397500, 1394540, 1397528]"
"CBN-PdlC-A1-20190812","[1394540, 1359511, 1363741, 1357317, 1393824, 1397497, 1395974, 1390539, 1390846, 1396417, 1722437, 1390846, 1396417, 1396869, 1502503, 1363741, 1355993, 1397528, 1741706]"
"CBN-PdlC-A1-20190909","[1360070, 1414365, 1390874, 1742052, 1390793, 1391331, 1394641, 1397513, 1742052, 1558164, 1396733, 1397439, 1395974, 1355992, 1392106, 1392608, 1737565]"
"CBN-PdlC-A1-20200629","[1361528, 1399568, 1396471, 1361528, 1390790, 1396417, 1737494, 1743396, 1361148, 1361528, 1361079, 1390846, 1391511, 1396417, 1399096, 1701831, 1722437, 1743396, 1743913, 1361079, 1396417, 1399096, 1722437, 1722444, 1743913, 1363426, 1722437]"
"CBN-PdlC-A1-20200722","[1394540, 1397046, 1393824, 1549015, 1742052, 1361402, 1359632, 1360299, 1392608, 1397065, 1361402, 1390051, 1396417, 1396869, 1649664, 1722437, 1722444, 1355993, 1360299, 1392608, 1741767]"
