"quadrat_id","species_ids"
"2024-CEV3-20240602","[1360307, 1363803, 1361634, 1362443, 1363595, 1360194, 1395990, 1394636, 1362443, 1363944, 1398272, 1396481, 1392598, 1395045, 1392774, 1395715, 1360187, 1360222, 1362363, 1363901, 1360187, 1360193, 1360208, 1360217, 1360222, 1362363, 1360187, 1360208, 1358627, 1360203, 1360307]"
"CBN-PdlC-A1-20130807","[1361079, 1396471, 1741624, 1361079, 1392662, 1396471, 1396869, 1722444, 1412857, 1394641, 1397468, 1519650, 1392767, 1742180, 1391869, 1394371, 1396471, 1396869, 1742114, 1396185, 1742052, 1742064, 1360591, 1396185, 1412857, 1358119, 1359921, 1388915, 1361079, 1361617, 1396471, 1396733, 1396869, 1701831, 1742114, 1743924, 1742052, 1390883, 1358119, 1396185, 1737494, 1356359, 1393314, 1397439, 1744043, 1389650, 1358496, 1361077, 1722440, 1392608]"
"CBN-PdlC-A1-20130903","[1396869, 1396857, 1396869, 1396857, 1392626, 1396857, 1397551, 1394641, 1742052, 1394641, 1356422, 1391331, 1396185, 1742052, 1742180, 1395974, 1390677, 1742052, 1394600, 1395974, 1392682, 1492664, 1701831, 1391503, 1394336, 1492664, 1722444, 1744311, 1392608, 1361079, 1361402, 1394336, 1394613, 1396417, 1396869, 1492664, 1701831, 1722437, 1722444, 1391331]"
"CBN-PdlC-A1-20140721","[1390846, 1363741, 1363741, 1394908, 1397535, 1361872, 1390641, 1744235, 1737656, 1742180, 1390846, 1393314, 1395718, 1364072, 1399772, 1394414, 1356419, 1359342, 1361389, 1394416, 1361382, 1558360, 1355992, 1743913, 1743924, 1361079, 1396869, 1722444, 1388766, 1390846, 1478563]"
"CBN-PdlC-A1-20140811","[1395990, 1395868, 1394911, 1397500, 1397528, 1397546, 1412857, 1390793, 1412857, 1412857, 1395974, 1743913, 1390793, 1395990, 1418612, 1395974, 1392730, 1394554, 1395974, 1395974, 1396079, 1360299, 1392608, 1743913, 1418612, 1392608, 1392608, 1362363, 1396733]"
"CBN-PdlC-A1-20140901","[1742052, 1356359, 1558164, 1392553, 1394641, 1396843, 1742052, 1391120, 1391331, 1622895, 1742052, 1390872, 1392407, 1397439, 1395990, 1394895, 1392407, 1519650, 1742052, 1395974, 1394414, 1392608, 1394866, 1395063, 1741767, 1395063, 1741767, 1395974, 1361576, 1356419, 1358496, 1392608, 1392608, 1397065, 1666569, 1361091, 1394589, 1391840]"
"CBN-PdlC-A1-20150701","[1519650, 1391331, 1394322, 1397468, 1390793, 1390904, 1412857, 1394322, 1412857, 1742052, 1396144, 1398167, 1395718, 1395974, 1396982, 1394322, 1391503, 1392608, 1519650, 1396464]"
"CBN-PdlC-A1-20150720","[1391120, 1397524, 1743971, 1391313, 1359835, 1358147, 1363622, 1400096, 1361077, 1357130, 1397535, 1412857, 1744235, 1394540, 1363741, 1390641, 1360654, 1452625, 1743304, 1360654, 1397500, 1355993, 1392608, 1392611, 1512231, 1360654, 1392608]"
"CBN-PdlC-A1-20150831","[1742052, 1394554, 1393824, 1628790, 1393824, 1392626, 1742052, 1397046, 1397513, 1519650, 1394540, 1397468, 1397497, 1519650, 1391331, 1425936, 1743971, 1393824, 1393619, 1394643, 1412857, 1646497, 1742052, 1390793, 1418612, 1356356, 1697384, 1396079, 1392611, 1398824, 1355993, 1360299, 1392608, 1392611, 1426085]"
"CBN-PdlC-A1-20160705","[1394908, 1394911, 1397542, 1743971, 1391120, 1394540, 1397535, 1393824, 1394540, 1519650, 1397535, 1394911, 1355992, 1361079, 1390846, 1394336, 1722437, 1390793, 1390872, 1412857, 1394613, 1743913, 1356359, 1357577, 1412857, 1743913, 1359342, 1363550, 1360299, 1392608, 1391511, 1743646]"
"CBN-PdlC-A1-20160726","[1391331, 1392553, 1394641, 1743971, 1394999, 1743971, 1394641, 1394908, 1397046, 1397535, 1394641, 1519650, 1549015, 1394641, 1742052, 1394641, 1412857, 1646497, 1742052, 1390793, 1390872, 1392407, 1392407, 1396185, 1742180, 1361389, 1737656, 1395974, 1744235, 1398824, 1392608, 1392608, 1491329]"
"CBN-PdlC-A1-20170816","[1356359, 1395990, 1396857, 1741706, 1393824, 1395990, 1743971, 1364025, 1395990, 1394322, 1394641, 1742052, 1396839, 1742052, 1397046, 1647187, 1742052, 1394641, 1742052, 1742052, 1742052, 1395974, 1741805, 1412857, 1391331, 1361045, 1395974, 1356419, 1358496, 1358496, 1363741, 1744672, 1397524, 1391331, 1392608]"
"CBN-PdlC-A1-20170906","[1394999, 1393824, 1394540, 1396253, 1397468, 1743971, 1389346, 1426085, 1495503, 1390898, 1394336, 1502503, 1397513, 1418612, 1742052, 1391331, 1394322, 1394540, 1395990, 1396843, 1519650, 1741624, 1743971, 1359511, 1391331, 1742052, 1651162, 1653859, 1390846, 1394336, 1394613, 1396869, 1398816, 1395990, 1390874, 1742052, 1412857, 1394540, 1412857, 1742052, 1355992, 1390846, 1394336, 1394613, 1396869, 1398816, 1503192, 1701831, 1722437, 1743913, 1743924, 1390642, 1390846, 1356359, 1394336, 1743913, 1396869, 1393771, 1393771, 1398758, 1390846, 1392608, 1394840, 1394866, 1364025, 1361576, 1393946, 1396417, 1722437, 1737655, 1741834, 1361576, 1390846, 1664563]"
"CBN-PdlC-A1-20180702","[1426085, 1722437, 1392566, 1397524, 1397535, 1363741, 1397524, 1398824, 1397524, 1398824, 1398824, 1394336, 1394613, 1701831, 1426005, 1535234, 1397565, 1742180, 1395974, 1396417, 1358496, 1363413, 1361382, 1398824, 1398824]"
"CBN-PdlC-A1-20180815","[1358379, 1359511, 1396253, 1426085, 1743971, 1359511, 1363741, 1410243, 1737656, 1359587, 1412857, 1363550, 1398824, 1398824, 1360299, 1396417, 1398824, 1398824, 1392092]"
"CBN-PdlC-A1-20180905","[1388793, 1391331, 1519650, 1359511, 1363741, 1519650, 1394366, 1393824, 1628790, 1393824, 1519650, 1742052, 1391331, 1394540, 1742052, 1742053, 1743971, 1359835, 1519650, 1742052, 1742052, 1391331, 1356399, 1356359, 1393314, 1394540, 1412857, 1737656, 1398824, 1395974, 1398824, 1358496]"
"CBN-PdlC-A1-20190701","[1356402, 1395974, 1701506, 1743465, 1737655, 1355992, 1357988, 1359945, 1361079, 1361402, 1362293, 1362348, 1390934, 1391511, 1394336, 1394565, 1396417, 1396471, 1396869, 1397942, 1414365, 1492664, 1502503, 1503192, 1649664, 1701831, 1722437, 1722444, 1737655, 1743396, 1743924, 1741600, 1355992, 1361372, 1394613, 1396417, 1722437, 1722444, 1743913, 1743924, 1396144, 1395718, 1355992, 1361079, 1390934, 1394336, 1394613, 1396417, 1396869, 1478563, 1503192, 1701831, 1722437, 1722444, 1737494, 1743913, 1743924, 1395974, 1743913, 1743913, 1398824, 1398824, 1390887]"
"CBN-PdlC-A1-20190722","[1427744, 1395990, 1743924, 1519650, 1396843, 1743971, 1396843, 1389346, 1397524, 1396733, 1392626, 1355992, 1357081, 1357988, 1359357, 1361079, 1361514, 1362348, 1390846, 1390898, 1392662, 1394336, 1396869, 1399096, 1410243, 1502503, 1701831, 1722444, 1741834, 1743924, 1393824, 1394908, 1394540, 1395531, 1519650, 1653859, 1397528, 1390846, 1394336, 1396869, 1743913, 1743924, 1394336, 1394613, 1396869, 1743913, 1360981, 1364072, 1512231, 1395974, 1397323, 1390846, 1394336, 1394613, 1396417, 1722437, 1743913, 1743924, 1361402, 1396417, 1722437, 1397524, 1512231, 1743913, 1697384, 1360840, 1392611]"
"CBN-PdlC-A1-20190812","[1363741, 1394577, 1396843, 1390764, 1361803, 1393824, 1628790, 1393318, 1395531, 1519650, 1742052, 1425936, 1519650, 1622914, 1493549, 1743971, 1628790, 1628790, 1412857, 1742052, 1358176, 1398167, 1359511, 1412857, 1741767, 1649856, 1355993, 1360299, 1392608, 1392611, 1742050, 1395974, 1390846, 1396417, 1390846, 1361079, 1390846, 1396417, 1396869, 1478563, 1502503, 1390846, 1396869, 1653859, 1355992, 1355993, 1355993, 1360299, 1392608, 1392611, 1512231]"
