"quadrat_id","species_ids"
"2024-CEV3-20240602","[1358213, 1360187, 1360193, 1360203, 1362363, 1362443, 1391596, 1392598, 1392608, 1394636, 1395045, 1395101, 1396481, 1397461, 1397466, 1397516, 1738042]"
"CBN-PdlC-A1-20130807","[1390677, 1396471, 1519650, 1742052]"
"CBN-PdlC-A1-20130903","[1358197, 1359282, 1360414, 1389368, 1390793, 1392241, 1392407, 1392608, 1392632, 1392767, 1393618, 1393939, 1394540, 1395974, 1396030, 1396417, 1396857, 1396869, 1397468, 1492664, 1519650, 1722444, 1737494, 1737565, 1741601, 1742052, 1743396, 1743465]"
"CBN-PdlC-A1-20140721","[1363741, 1390846]"
"CBN-PdlC-A1-20140811","[1390793, 1393824, 1395974, 1395990, 1396733, 1397528, 1412857, 1418612, 1519650]"
"CBN-PdlC-A1-20140901","[1392608, 1397485, 1558164]"
"CBN-PdlC-A1-20150701","[1390639, 1391503, 1394322, 1395718, 1396464, 1398167, 1398824, 1412857]"
"CBN-PdlC-A1-20150720","[1355993, 1359342, 1360654, 1361384, 1363741, 1390846, 1391312, 1391331, 1392566, 1392767, 1394540, 1394641, 1396253, 1396869, 1397500, 1397528, 1397535, 1398824, 1399677, 1400096, 1412857, 1667464, 1697384, 1742053, 1742180, 1743971]"
"CBN-PdlC-A1-20150831","[1412857, 1519650]"
"CBN-PdlC-A1-20160705","[1389346, 1390846, 1393314, 1393771, 1394866, 1394911, 1396417, 1398167, 1412857, 1478563, 1495503, 1651363, 1664563, 1737669]"
"CBN-PdlC-A1-20160726","[1361389, 1389771, 1390793, 1391331, 1392553, 1392608, 1394641, 1397046, 1397535, 1398167, 1398824, 1412857, 1519650, 1549015, 1737565, 1743635]"
"CBN-PdlC-A1-20170816","[1390793, 1742052]"
"CBN-PdlC-A1-20170906","[1390846, 1396417]"
"CBN-PdlC-A1-20180702","[1397524, 1398824]"
"CBN-PdlC-A1-20180815","[1359511, 1361382, 1363741, 1393224, 1394554, 1396417, 1402995, 1728575]"
"CBN-PdlC-A1-20180905","[1356399, 1357130, 1357577, 1359511, 1363274, 1391331, 1394554, 1394850, 1396057, 1397497, 1412857, 1425990, 1519650, 1651162]"
"CBN-PdlC-A1-20190701","[1396869, 1397524, 1398824, 1722437, 1722444, 1741600, 1743913, 1743924]"
"CBN-PdlC-A1-20190722","[1356356, 1357427, 1357817, 1390846, 1390872, 1391313, 1392626, 1394540, 1395990, 1396733, 1396869, 1397500, 1397528, 1505455, 1512231, 1701831, 1720959, 1743645, 1743913, 1743924]"
"CBN-PdlC-A1-20190812","[1355993, 1357317, 1359511, 1363741, 1390539, 1390846, 1393824, 1394540, 1395974, 1396417, 1396869, 1397497, 1397528, 1502503, 1722437, 1741706]"
"CBN-PdlC-A1-20190909","[1355992, 1360070, 1390793, 1390874, 1391331, 1392106, 1392608, 1394641, 1395974, 1396733, 1397439, 1397513, 1414365, 1558164, 1737565, 1742052]"
"CBN-PdlC-A1-20200629","[1361079, 1361528, 1396417, 1399096, 1722437, 1743396, 1743913]"
"CBN-PdlC-A1-20200722","[1355993, 1359632, 1360299, 1361402, 1390051, 1392608, 1393824, 1394540, 1396417, 1396869, 1397046, 1397065, 1549015, 1649664, 1722437, 1722444, 1741767, 1742052]"
"CBN-PdlC-A1-20200812","[1355993, 1357317, 1359511, 1360299, 1361389, 1363407, 1363741, 1390802, 1390846, 1392608, 1393561, 1393824, 1394999, 1396417, 1397046, 1397528, 1399677, 1426085, 1427744, 1512231, 1653859, 1654153, 1697384, 1743645, 1743971]"
"CBN-PdlC-A2-20130807","[1396471, 1396737, 1396869, 1741624, 1741880]"
"CBN-PdlC-A2-20130903","[1393939, 1394895, 1395974, 1395990, 1396471, 1396737]"
"CBN-PdlC-A2-20140721","[1390846, 1396737]"
"CBN-PdlC-A2-20140901","[1361296, 1395990, 1396737, 1396869, 1412857]"
"CBN-PdlC-A2-20150720","[1393824, 1394540, 1396737, 1397528, 1397535]"
"CBN-PdlC-A2-20150810","[1395974, 1396737, 1412857]"
"CBN-PdlC-A2-20150831","[1396737, 1412857]"
"CBN-PdlC-A2-20160705","[1396737, 1412857]"
"CBN-PdlC-A2-20160726","[1355992, 1356356, 1357081, 1361402, 1362443, 1390846, 1392388, 1392484, 1392723, 1393200, 1394380, 1394540, 1394554, 1395718, 1395974, 1395993, 1396737, 1396869, 1397439, 1398816, 1412857, 1482204, 1519650, 1668165, 1701831, 1743913]"
"CBN-PdlC-A2-20170816","[1390846, 1395990, 1396737, 1396869, 1741706]"
"CBN-PdlC-A2-20180702","[1394336, 1394613, 1396417, 1396737, 1396869, 1737655, 1743924]"
"CBN-PdlC-A2-20180723","[1396869]"
"CBN-PdlC-A2-20180815","[1356370, 1363741, 1390846, 1396737, 1396869, 1720959]"
"CBN-PdlC-A2-20180905","[1355992, 1390846, 1394336, 1395990, 1396737, 1396869, 1743924]"
"CBN-PdlC-A2-20190701","[1357928, 1358492, 1363407, 1390051, 1390846, 1391345, 1392388, 1393946, 1394336, 1395974, 1396869, 1397528, 1398824, 1478563, 1503192, 1722444, 1741600, 1743913, 1743924]"
"CBN-PdlC-A2-20190722","[1363741, 1396737, 1396869, 1512231, 1549015, 1743913]"
"CBN-PdlC-A2-20190812","[1396471, 1396737, 1396869, 1503192]"
"CBN-PdlC-A2-20190909","[1355992, 1356370, 1357220, 1359444, 1364025, 1364038, 1391511, 1395807, 1395974, 1395990, 1396417, 1396737, 1396869, 1399096, 1478563, 1622908, 1701831, 1741706, 1741805, 1743396, 1743536, 1743913, 1743924]"
"CBN-PdlC-A2-20200629","[1356370, 1363426, 1390051, 1390790, 1391078, 1722437, 1742180, 1743742]"
"CBN-PdlC-A2-20200722","[1356356, 1356669, 1390690, 1392549, 1394540, 1395974, 1396737, 1396857, 1738627, 1738641, 1743247, 1743913]"
"CBN-PdlC-A2-20200812","[1359444, 1359511, 1395807, 1395974, 1396737, 1396857, 1396869, 1410243, 1414365, 1423209, 1478563, 1502503]"
"CBN-PdlC-A3-20130807","[1357577, 1390532, 1391771, 1393824, 1394540, 1394866, 1395990, 1397046, 1397500, 1397524, 1397535, 1399772, 1410243, 1426085, 1478563, 1742099]"
"CBN-PdlC-A3-20130903","[1412857]"
"CBN-PdlC-A3-20140721","[1361382, 1363741, 1390641, 1394533, 1399772, 1402995, 1482204, 1737428, 1737669, 1743646]"
"CBN-PdlC-A3-20140811","[1363741, 1393824, 1394540, 1396733, 1397535, 1412857]"
"CBN-PdlC-A3-20140901","[1395990, 1412857]"
"CBN-PdlC-A3-20150701","[1363741, 1390846, 1391331, 1412857]"
"CBN-PdlC-A3-20150720","[1357608, 1359511, 1360826, 1361382, 1363741, 1391775, 1393200, 1393824, 1394855, 1396107, 1396663, 1396733, 1397528, 1398569, 1398824, 1399772, 1400096, 1402995, 1412857, 1512231, 1664563]"
"CBN-PdlC-A3-20150810","[1363741, 1392608, 1393314, 1396733, 1412857]"
"CBN-PdlC-A3-20150831","[1394866, 1412857, 1742052]"
"CBN-PdlC-A3-20160705","[1357577, 1393824, 1394866, 1412857]"
"CBN-PdlC-A3-20160726","[1355993, 1362368, 1363741, 1390639, 1394866, 1397500, 1397535, 1400110, 1412857, 1478563, 1549015]"
"CBN-PdlC-A3-20170816","[1363741, 1412857, 1512231, 1742052]"
"CBN-PdlC-A3-20170906","[1394866, 1412857, 1517350]"
"CBN-PdlC-A3-20180702","[1355992, 1357427, 1363741, 1395974, 1396138, 1397060, 1425990, 1426085, 1737655, 1744468]"
"CBN-PdlC-A3-20180723","[1391331, 1392730, 1393200, 1393679, 1394375, 1394540, 1394908, 1396982, 1397046, 1397535, 1412857, 1519650]"
"CBN-PdlC-A3-20180815","[1364024, 1389815, 1390641, 1391331, 1395718, 1395990, 1400110, 1412857, 1424250, 1558164, 1669441, 1720959, 1737507, 1738641, 1741706, 1742180, 1743337]"
"CBN-PdlC-A3-20180905","[1359511, 1361382, 1362711, 1363741, 1390846, 1391331, 1392745, 1393824, 1394542, 1394641, 1394866, 1394999, 1396737, 1426085, 1512231, 1517350, 1628790, 1742052, 1743924]"
"CBN-PdlC-A3-20190701","[1396471, 1722444, 1743913]"
"CBN-PdlC-A3-20190722","[1357577, 1363741, 1412857]"
"CBN-PdlC-A3-20190812","[1357608, 1390641, 1394999, 1396471, 1409318, 1412857, 1741564, 1742052]"
"CBN-PdlC-A3-20190909","[1390786, 1394366, 1395807, 1396249, 1396471, 1400096, 1412857, 1517350, 1519650, 1609716, 1738625, 1739270, 1744869]"
"CBN-PdlC-A3-20200629","[1356370, 1361148, 1361528, 1363333, 1389580, 1389740, 1390790, 1391847, 1393312, 1396471, 1399567, 1555067, 1737422]"
"CBN-PdlC-A3-20200722","[1357608, 1360840, 1362711, 1363741, 1393200, 1394540, 1395855, 1395974, 1396858, 1396869, 1396982, 1397526, 1397528, 1412857, 1512231, 1741624, 1743913]"
"CBN-PdlC-A3-20200812","[1412857, 1512231]"
"CBN-PdlC-A4-20130807","[1391427, 1392050, 1392408, 1392608, 1393200, 1393224, 1393824, 1394540, 1397524, 1426085, 1645851]"
"CBN-PdlC-A4-20130903","[1394322]"
"CBN-PdlC-A4-20140811","[1393200, 1393824, 1395190, 1396733]"
"CBN-PdlC-A4-20140901","[1390846, 1393224, 1395990, 1396185, 1396857, 1453566, 1677641, 1721513, 1738042, 1741706, 1741903]"
"CBN-PdlC-A4-20150701","[1363741, 1393200, 1394322]"
"CBN-PdlC-A4-20150810","[1355992, 1360299, 1360591, 1360748, 1362271, 1363741, 1388766, 1392106, 1392608, 1393200, 1393314, 1397500, 1397528, 1519650, 1646703, 1742052, 1743247]"
"CBN-PdlC-A4-20150831","[1360591, 1392608, 1393824, 1394322]"
