"quadrat_id","species_ids"
"2024-CEV3-20240602","[1395117]"
"CBN-PdlC-A1-20130807","[1397439, 1738641, 1392608]"
"CBN-PdlC-A1-20130903","[1393939, 1396417]"
"CBN-PdlC-A1-20140721","[1363741, 1412857, 1722444]"
"CBN-PdlC-A1-20140811","[1393824, 1396974, 1418612, 1519650, 1397528]"
"CBN-PdlC-A1-20140901","[1519650]"
"CBN-PdlC-A1-20150701","[]"
"CBN-PdlC-A1-20150720","[1394540, 1397528, 1396850]"
"CBN-PdlC-A1-20150831","[1393824, 1392608]"
"CBN-PdlC-A1-20160705","[1398167]"
"CBN-PdlC-A1-20160726","[1392608]"
"CBN-PdlC-A1-20170816","[1519650]"
"CBN-PdlC-A1-20170906","[]"
"CBN-PdlC-A1-20180702","[1363407, 1398824, 1721729]"
"CBN-PdlC-A1-20180815","[]"
"CBN-PdlC-A1-20180905","[1646497]"
"CBN-PdlC-A1-20190701","[1357130, 1393771]"
"CBN-PdlC-A1-20190722","[]"
"CBN-PdlC-A1-20190812","[]"
"CBN-PdlC-A1-20190909","[1398253]"
"CBN-PdlC-A1-20200629","[]"
"CBN-PdlC-A1-20200722","[1394540, 1549015, 1361402, 1396417]"
"CBN-PdlC-A1-20200812","[]"
"CBN-PdlC-A2-20130807","[]"
"CBN-PdlC-A2-20130903","[1360268]"
"CBN-PdlC-A2-20140721","[]"
"CBN-PdlC-A2-20140901","[]"
"CBN-PdlC-A2-20150720","[1359665]"
"CBN-PdlC-A2-20150810","[1394540, 1397528, 1412857, 1395974, 1397528]"
"CBN-PdlC-A2-20150831","[1397528, 1397528]"
"CBN-PdlC-A2-20160705","[]"
"CBN-PdlC-A2-20160726","[]"
"CBN-PdlC-A2-20170816","[1395807, 1397528]"
"CBN-PdlC-A2-20180702","[1361158, 1743913]"
"CBN-PdlC-A2-20180723","[1396869]"
"CBN-PdlC-A2-20180815","[1392745, 1356370]"
"CBN-PdlC-A2-20180905","[1360070, 1397528, 1361158, 1743913]"
"CBN-PdlC-A2-20190701","[1361158]"
"CBN-PdlC-A2-20190722","[1412857]"
"CBN-PdlC-A2-20190812","[1361158]"
"CBN-PdlC-A2-20190909","[1394789, 1395990, 1399096, 1395990]"
"CBN-PdlC-A2-20200629","[]"
"CBN-PdlC-A2-20200722","[1397528]"
"CBN-PdlC-A2-20200812","[1359511, 1361158, 1390846]"
