"quadrat_id","species_ids"
"2024-CEV3-20240602","[1362443, 1392598, 1392608]"
"CBN-PdlC-A1-20130807","[1396471]"
"CBN-PdlC-A1-20130903","[1392608, 1392632, 1396857, 1737565]"
"CBN-PdlC-A1-20140721","[1363741, 1390846, 1722444, 1743924]"
"CBN-PdlC-A1-20140811","[1392608, 1397528, 1412857, 1418612, 1519650, 1743913]"
"CBN-PdlC-A1-20140901","[1356359, 1392608, 1393939, 1395974, 1741767, 1742052]"
"CBN-PdlC-A1-20150701","[]"
"CBN-PdlC-A1-20150720","[1360654, 1392566, 1394540, 1397528]"
"CBN-PdlC-A1-20150831","[1519650, 1742052]"
"CBN-PdlC-A1-20160705","[1394911]"
"CBN-PdlC-A1-20160726","[1390793, 1392608]"
"CBN-PdlC-A1-20170816","[1393340, 1395974, 1742052]"
"CBN-PdlC-A1-20170906","[1390846]"
"CBN-PdlC-A1-20180702","[1357130, 1363550, 1397524, 1398824]"
"CBN-PdlC-A1-20180815","[1359511, 1394554, 1396417]"
"CBN-PdlC-A1-20180905","[1356399]"
"CBN-PdlC-A1-20190701","[1390934, 1393946, 1396869, 1722437, 1741600, 1743913, 1743924]"
"CBN-PdlC-A1-20190722","[1356356, 1395990, 1396869, 1743913, 1743924]"
"CBN-PdlC-A1-20190812","[1390846, 1396417, 1397528, 1502503]"
"CBN-PdlC-A1-20190909","[1355992, 1392608, 1395974]"
"CBN-PdlC-A1-20200629","[1396417, 1743913]"
"CBN-PdlC-A1-20200722","[1355993, 1392608, 1394540, 1397046, 1549015, 1722437, 1742052]"
"CBN-PdlC-A1-20200812","[1355993, 1396417, 1512231]"
"CBN-PdlC-A2-20130807","[1391494, 1395990, 1396471, 1396737, 1396857, 1396869, 1397468, 1412857, 1741880]"
"CBN-PdlC-A2-20130903","[1395974, 1396737, 1437724]"
"CBN-PdlC-A2-20140721","[1356370, 1396737, 1399772, 1743337, 1743913]"
"CBN-PdlC-A2-20140901","[1390539, 1394789, 1396737, 1412857]"
"CBN-PdlC-A2-20150720","[1395974, 1395990, 1396869, 1397524, 1398824]"
"CBN-PdlC-A2-20150810","[1395974]"
"CBN-PdlC-A2-20150831","[1395974, 1395990, 1396737, 1396857, 1412857, 1512231]"
"CBN-PdlC-A2-20160705","[]"
"CBN-PdlC-A2-20160726","[1357081, 1394554, 1396869, 1412857, 1743913]"
"CBN-PdlC-A2-20170816","[1396737]"
"CBN-PdlC-A2-20180702","[1357081, 1357988, 1359444, 1389329, 1396737, 1396869, 1397524, 1478563, 1502503, 1503192, 1743913]"
"CBN-PdlC-A2-20180723","[1396869]"
"CBN-PdlC-A2-20180815","[1355992, 1356370, 1363741, 1390846, 1392745, 1396737, 1396869, 1478563, 1502503]"
"CBN-PdlC-A2-20180905","[1357988, 1394336, 1396737, 1396869, 1743913, 1743924]"
"CBN-PdlC-A2-20190701","[1392388, 1396869, 1722444, 1743913, 1743924]"
"CBN-PdlC-A2-20190722","[1363741, 1396737, 1503192, 1512231, 1549015, 1743913]"
"CBN-PdlC-A2-20190812","[1390764, 1392745, 1396471, 1396737, 1396869, 1502503, 1622908, 1743422]"
"CBN-PdlC-A2-20190909","[1355992, 1396417, 1743913]"
"CBN-PdlC-A2-20200629","[1363426]"
"CBN-PdlC-A2-20200722","[1390690, 1394540, 1396737]"
"CBN-PdlC-A2-20200812","[1395807, 1396737, 1396869]"
"CBN-PdlC-A3-20130807","[1393824, 1394866, 1397524, 1397535, 1410243]"
"CBN-PdlC-A3-20130903","[1392608, 1397468, 1412857, 1646497, 1741600]"
"CBN-PdlC-A3-20140721","[1363741]"
"CBN-PdlC-A3-20140811","[1392608, 1393200, 1393314, 1394540, 1397535, 1412857]"
"CBN-PdlC-A3-20140901","[1356359, 1360299, 1390641, 1390910, 1392608, 1396974, 1412857]"
"CBN-PdlC-A3-20150701","[1412857]"
"CBN-PdlC-A3-20150720","[1359511, 1361382, 1363741, 1393200, 1396107, 1396733]"
"CBN-PdlC-A3-20150810","[1355992, 1392608, 1393200, 1412857]"
"CBN-PdlC-A3-20150831","[1390793, 1394630, 1394857, 1394864, 1394866, 1412857, 1519650, 1742052]"
"CBN-PdlC-A3-20160705","[1357577, 1361077, 1391771, 1393200, 1393824, 1394866, 1394999, 1412857, 1426085]"
"CBN-PdlC-A3-20160726","[1397500]"
"CBN-PdlC-A3-20170816","[1394643, 1412857, 1512231]"
"CBN-PdlC-A3-20170906","[1359511, 1394866, 1412857]"
"CBN-PdlC-A3-20180702","[1363741, 1737655]"
"CBN-PdlC-A3-20180723","[1391331, 1397046, 1412857]"
"CBN-PdlC-A3-20180815","[1391331, 1412857, 1742180]"
"CBN-PdlC-A3-20180905","[1426085]"
"CBN-PdlC-A3-20190701","[1396471, 1722444]"
"CBN-PdlC-A3-20190722","[1363741, 1412857, 1489036]"
"CBN-PdlC-A3-20190812","[1357608, 1412857]"
"CBN-PdlC-A3-20190909","[1400096]"
"CBN-PdlC-A3-20200629","[1356370, 1389740, 1390790, 1396471]"
"CBN-PdlC-A3-20200722","[1393200, 1396858, 1412857, 1512231]"
"CBN-PdlC-A3-20200812","[1412857, 1512231]"
"CBN-PdlC-A4-20130807","[1394540]"
"CBN-PdlC-A4-20130903","[1392608, 1393200, 1394322]"
"CBN-PdlC-A4-20140811","[1393200, 1393824, 1395190, 1396733]"
"CBN-PdlC-A4-20140901","[1677641, 1741706]"
"CBN-PdlC-A4-20150701","[1393200]"
"CBN-PdlC-A4-20150810","[1392608, 1393200, 1393314, 1397528]"
