"quadrat_id","species_ids"
"2024-CEV3-20240602","[1360304, 1397466, 1362443, 1363328, 1391989, 1356804, 1392299, 1391360, 1395045, 1360222, 1362363, 1392608, 1397516, 1392599, 1395114, 1360208]"
"CBN-PdlC-A1-20130807","[1489036, 1392662, 1396471, 1722444, 1392565, 1394641, 1395990, 1396185, 1741624, 1742052, 1359921, 1412857, 1396869, 1743397, 1360591, 1394371, 1743924, 1393314, 1358496, 1392608]"
"CBN-PdlC-A1-20130903","[1388793, 1392050, 1394322, 1412857, 1519650, 1743971, 1392553, 1394641, 1742052, 1393836, 1396185, 1659226, 1395974, 1362745, 1392608, 1722444, 1356422, 1394336, 1722437]"
"CBN-PdlC-A1-20140721","[1394911, 1744235, 1363741, 1412857, 1397535, 1393771, 1357142, 1355992, 1426085, 1743924]"
"CBN-PdlC-A1-20140811","[1394910, 1397528, 1412857, 1395974, 1390793, 1356359, 1392608, 1390846]"
"CBN-PdlC-A1-20140901","[1742052, 1392565, 1397535, 1394641, 1396185, 1412857, 1646497, 1392608, 1392611, 1394848, 1741767, 1667464, 1356883, 1363133, 1391840]"
"CBN-PdlC-A1-20150701","[1394540, 1400110, 1512231, 1519650, 1396253, 1396185, 1395990, 1558164, 1392565, 1391331, 1742052, 1395974, 1392608]"
"CBN-PdlC-A1-20150720","[1393824, 1360312, 1363741, 1396843, 1425936, 1397468, 1397535, 1742180, 1356370, 1398167, 1412857, 1391645, 1360654, 1361382]"
"CBN-PdlC-A1-20150831","[1742052, 1519650, 1549015, 1394371, 1394641, 1391331, 1392626, 1394643, 1412857, 1357577, 1355993, 1392614, 1741767, 1392608, 1360654, 1361573, 1390993]"
"CBN-PdlC-A1-20160705","[1743971, 1394911, 1361079, 1397535, 1390793, 1743646, 1355993, 1360299, 1392608]"
"CBN-PdlC-A1-20160726","[1392553, 1622901, 1392559, 1394641, 1742052, 1549015, 1412857, 1397046, 1744235, 1397467]"
"CBN-PdlC-A1-20170816","[1359921, 1558164, 1360110, 1395990, 1394641, 1742052, 1412857, 1356424, 1395974, 1744672, 1363741, 1394840, 1392608]"
"CBN-PdlC-A1-20170906","[1359511, 1361079, 1390898, 1390934, 1394336, 1411648, 1502503, 1622908, 1722444, 1395990, 1394554, 1360476, 1489036, 1738627, 1394613, 1396869, 1391331, 1742052, 1355992, 1743924, 1412857, 1743646, 1722437, 1743913, 1395974, 1390846, 1355993, 1356356, 1392608, 1664563]"
"CBN-PdlC-A1-20180702","[1398824, 1395974, 1356399]"
"CBN-PdlC-A1-20180815","[1742523, 1402995, 1423209, 1398824]"
"CBN-PdlC-A1-20180905","[1394540, 1519650, 1394641, 1426085, 1412857, 1356399, 1356359, 1393771, 1395974]"
"CBN-PdlC-A1-20190701","[1519650, 1701506, 1743465, 1737655, 1355992, 1361079, 1397942, 1399096, 1502503, 1722437, 1743924, 1360826, 1737507, 1394911, 1394613, 1392565, 1395974, 1398824]"
"CBN-PdlC-A1-20190722","[1363741, 1396857, 1425936, 1628790, 1356775, 1392626, 1396186, 1359835, 1356399, 1742180, 1395974, 1392608, 1397468]"
"CBN-PdlC-A1-20190812","[1363741, 1743971, 1394540, 1519650, 1396737, 1398824, 1397468, 1390846, 1396869, 1478563]"
"CBN-PdlC-A1-20190909","[1393564, 1395868, 1391331, 1425936, 1742052, 1361338, 1395974, 1356370, 1393619, 1392608, 1362745]"
"CBN-PdlC-A1-20200629","[1361528, 1390846, 1356564, 1741805, 1358627]"
"CBN-PdlC-A1-20200722","[1392534, 1392535, 1549015, 1392549, 1392553, 1742052, 1519650, 1737559, 1649664, 1667464, 1392608]"
"CBN-PdlC-A1-20200812","[1394540, 1356394, 1412857, 1358654, 1398824, 1355993, 1355998, 1360299]"
"CBN-PdlC-A2-20130807","[1396471, 1361079, 1396869, 1355992, 1502503, 1394322, 1392565, 1489036, 1356356, 1397468, 1743971, 1395990, 1412857, 1741624, 1741880, 1396737, 1360984, 1395807, 1360591, 1397473, 1722015, 1356399]"
"CBN-PdlC-A2-20130903","[1737491, 1737426, 1355992, 1359282, 1360414, 1361079, 1361514, 1392662, 1502503, 1701831, 1722444, 1743256, 1743924, 1396869, 1395990, 1395974, 1743465, 1393488, 1356370]"
"CBN-PdlC-A2-20140721","[1744235, 1397535, 1396737, 1363741, 1356370, 1357577, 1394502, 1396094, 1395974, 1396869]"
"CBN-PdlC-A2-20140901","[1396185, 1397468, 1394322, 1395990, 1743801, 1360591, 1412857, 1742052, 1558164, 1396869, 1392565, 1397046, 1396253, 1395974, 1357577, 1394613, 1394895, 1359521, 1359444, 1391646, 1392193, 1396471, 1742099, 1743924]"
"CBN-PdlC-A2-20150720","[1360312, 1389815, 1397500, 1394540, 1358147, 1397524, 1412857, 1393200, 1364066, 1361647, 1394603, 1395974, 1397528, 1393824, 1743337, 1396737]"
"CBN-PdlC-A2-20150810","[1357317, 1412857, 1742052, 1357577, 1395974, 1363741]"
"CBN-PdlC-A2-20150831","[1395990, 1389329, 1741624, 1743971, 1412857, 1396253, 1742052, 1395974, 1356370, 1742180, 1741805]"
"CBN-PdlC-A2-20160705","[1394322, 1397535, 1393824, 1394540, 1412857, 1741805, 1388915, 1394336, 1394613, 1722444, 1743913, 1356370, 1722015, 1743337, 1356440, 1396737, 1395974, 1361079, 1396471, 1743924, 1393475, 1356359, 1502503, 1722437]"
